Code name,Type 1,Type 2,Attack,Defense,Stamina,Pre-evolution,Evolutions,Is legendary,Is mythical,Is shadow,Is mega,Base code name,Base display name,Form code name,Form display name,Mega code name,Mega display name,Display name,Fast moves,Charged moves
ARCEUS_BUG_FORM,Bug,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,BUG,Bug,,,Arceus (Bug),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_DARK_FORM,Dark,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,DARK,Dark,,,Arceus (Dark),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_DRAGON_FORM,Dragon,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,DRAGON,Dragon,,,Arceus (Dragon),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_ELECTRIC_FORM,Electric,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,ELECTRIC,Electric,,,Arceus (Electric),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_FIGHTING_FORM,Fighting,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,FIGHTING,Fighting,,,Arceus (Fighting),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_FIRE_FORM,Fire,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,FIRE,Fire,,,Arceus (Fire),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_FLYING_FORM,Flying,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,FLYING,Flying,,,Arceus (Flying),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_GHOST_FORM,Ghost,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,GHOST,Ghost,,,Arceus (Ghost),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_GRASS_FORM,Grass,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,GRASS,Grass,,,Arceus (Grass),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_GROUND_FORM,Ground,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,GROUND,Ground,,,Arceus (Ground),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_ICE_FORM,Ice,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,ICE,Ice,,,Arceus (Ice),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_POISON_FORM,Poison,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,POISON,Poison,,,Arceus (Poison),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_PSYCHIC_FORM,Psychic,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,PSYCHIC,Psychic,,,Arceus (Psychic),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_ROCK_FORM,Rock,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,ROCK,Rock,,,Arceus (Rock),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_STEEL_FORM,Steel,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,STEEL,Steel,,,Arceus (Steel),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ARCEUS_WATER_FORM,Water,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,WATER,Water,,,Arceus (Water),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
GIRATINA_ALTERED_FORM,Ghost,Dragon,187,225,284,,[],True,False,False,False,GIRATINA,Giratina,ALTERED,Altered,,,Giratina (Altered),"['DRAGON_BREATH_FAST', 'SHADOW_CLAW_FAST']","['ANCIENT_POWER', 'SHADOW_SNEAK', 'DRAGON_CLAW', 'SHADOW_FORCE']"
GIRATINA_ORIGIN_FORM,Ghost,Dragon,225,187,284,,[],True,False,False,False,GIRATINA,Giratina,ORIGIN,Origin,,,Giratina (Origin),"['SHADOW_CLAW_FAST', 'DRAGON_TAIL_FAST']","['OMINOUS_WIND', 'SHADOW_BALL', 'DRAGON_PULSE', 'SHADOW_FORCE']"
ARCEUS_FAIRY_FORM,Fairy,,238,238,237,,[],False,True,False,False,ARCEUS,Arceus,FAIRY,Fairy,,,Arceus (Fairy),"['SHADOW_CLAW_FAST', 'IRON_TAIL_FAST']","['HYPER_BEAM', 'FUTURESIGHT', 'OUTRAGE']"
ROTOM_FROST_FORM,Electric,Ice,204,219,137,,[],False,False,False,False,ROTOM,Rotom,FROST,Frost,,,Rotom (Frost),"['THUNDER_SHOCK_FAST', 'ASTONISH_FAST', 'TACKLE_FAST']","['BLIZZARD', 'THUNDER', 'THUNDERBOLT']"
ROTOM_FAN_FORM,Electric,Flying,204,219,137,,[],False,False,False,False,ROTOM,Rotom,FAN,Fan,,,Rotom (Fan),"['AIR_SLASH_FAST', 'ASTONISH_FAST', 'TACKLE_FAST']","['OMINOUS_WIND', 'THUNDER', 'THUNDERBOLT']"
ROTOM_MOW_FORM,Electric,Grass,204,219,137,,[],False,False,False,False,ROTOM,Rotom,MOW,Mow,,,Rotom (Mow),"['THUNDER_SHOCK_FAST', 'ASTONISH_FAST', 'TACKLE_FAST']","['OMINOUS_WIND', 'THUNDER', 'THUNDERBOLT']"
ROTOM_WASH_FORM,Electric,Water,204,219,137,,[],False,False,False,False,ROTOM,Rotom,WASH,Wash,,,Rotom (Wash),"['THUNDER_SHOCK_FAST', 'ASTONISH_FAST', 'TACKLE_FAST']","['THUNDER', 'THUNDERBOLT', 'HYDRO_PUMP']"
ROTOM_HEAT_FORM,Electric,Fire,204,219,137,,[],False,False,False,False,ROTOM,Rotom,HEAT,Heat,,,Rotom (Heat),"['THUNDER_SHOCK_FAST', 'ASTONISH_FAST', 'TACKLE_FAST']","['THUNDER', 'THUNDERBOLT', 'OVERHEAT']"
WORMADAM_PLANT_FORM,Bug,Grass,141,180,155,BURMY,[],False,False,False,False,WORMADAM,Wormadam,PLANT,Plant,,,Wormadam (Plant),"['BUG_BITE_FAST', 'CONFUSION_FAST']","['PSYBEAM', 'BUG_BUZZ', 'ENERGY_BALL']"
WORMADAM_SANDY_FORM,Bug,Ground,141,180,155,BURMY,[],False,False,False,False,WORMADAM,Wormadam,SANDY,Sandy,,,Wormadam (Sandy),"['BUG_BITE_FAST', 'CONFUSION_FAST']","['PSYBEAM', 'BUG_BUZZ', 'BULLDOZE']"
WORMADAM_TRASH_FORM,Bug,Steel,127,175,155,BURMY,[],False,False,False,False,WORMADAM,Wormadam,TRASH,Trash,,,Wormadam (Trash),"['BUG_BITE_FAST', 'CONFUSION_FAST', 'METAL_SOUND_FAST']","['PSYBEAM', 'BUG_BUZZ', 'IRON_HEAD']"
SHAYMIN_SKY_FORM,Grass,Flying,261,166,225,,[],False,True,False,False,SHAYMIN,Shaymin,SKY,Sky,,,Shaymin (Sky),"['ZEN_HEADBUTT_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST', 'MAGICAL_LEAF_FAST']","['SOLAR_BEAM', 'GRASS_KNOT', 'ENERGY_BALL', 'SEED_FLARE']"
SHAYMIN_LAND_FORM,Grass,,210,210,225,,[],False,True,False,False,SHAYMIN,Shaymin,LAND,Land,,,Shaymin (Land),"['ZEN_HEADBUTT_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['SOLAR_BEAM', 'GRASS_KNOT', 'ENERGY_BALL', 'SEED_FLARE']"
CHERRIM_OVERCAST_FORM,Grass,,170,153,172,CHERUBI,[],False,False,False,False,CHERRIM,Cherrim,OVERCAST,Overcast,,,Cherrim (Overcast),"['RAZOR_LEAF_FAST', 'BULLET_SEED_FAST']","['HYPER_BEAM', 'DAZZLING_GLEAM', 'SOLAR_BEAM']"
CHERRIM_SUNNY_FORM,Grass,,170,153,172,CHERUBI,[],False,False,False,False,CHERRIM,Cherrim,SUNNY,Sunny,,,Cherrim (Sunny),"['RAZOR_LEAF_FAST', 'BULLET_SEED_FAST']","['HYPER_BEAM', 'DAZZLING_GLEAM', 'SOLAR_BEAM', 'WEATHER_BALL_FIRE']"
SHELLOS_WEST_SEA_FORM,Water,,103,105,183,,['GASTRODON_WEST_SEA_FORM'],False,False,False,False,SHELLOS,Shellos,WEST_SEA,West Sea,,,Shellos (West Sea),"['MUD_SLAP_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['MUD_BOMB', 'WATER_PULSE', 'BODY_SLAM']"
SHELLOS_EAST_SEA_FORM,Water,,103,105,183,,['GASTRODON_EAST_SEA_FORM'],False,False,False,False,SHELLOS,Shellos,EAST_SEA,East Sea,,,Shellos (East Sea),"['MUD_SLAP_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['MUD_BOMB', 'WATER_PULSE', 'BODY_SLAM']"
GASTRODON_WEST_SEA_FORM,Water,Ground,169,143,244,SHELLOS,[],False,False,False,False,GASTRODON,Gastrodon,WEST_SEA,West Sea,,,Gastrodon (West Sea),"['MUD_SLAP_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['EARTHQUAKE', 'WATER_PULSE', 'BODY_SLAM', 'EARTH_POWER']"
GASTRODON_EAST_SEA_FORM,Water,Ground,169,143,244,SHELLOS,[],False,False,False,False,GASTRODON,Gastrodon,EAST_SEA,East Sea,,,Gastrodon (East Sea),"['MUD_SLAP_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST']","['EARTHQUAKE', 'WATER_PULSE', 'BODY_SLAM', 'EARTH_POWER']"
BURMY_PLANT_FORM,Bug,,53,83,120,,"['WORMADAM_PLANT_FORM', 'MOTHIM']",False,False,False,False,BURMY,Burmy,PLANT,Plant,,,Burmy (Plant),"['BUG_BITE_FAST', 'TACKLE_FAST']",['STRUGGLE']
BURMY_SANDY_FORM,Bug,,53,83,120,,"['WORMADAM_SANDY_FORM', 'MOTHIM']",False,False,False,False,BURMY,Burmy,SANDY,Sandy,,,Burmy (Sandy),"['BUG_BITE_FAST', 'TACKLE_FAST']",['STRUGGLE']
BURMY_TRASH_FORM,Bug,,53,83,120,,"['WORMADAM_TRASH_FORM', 'MOTHIM']",False,False,False,False,BURMY,Burmy,TRASH,Trash,,,Burmy (Trash),"['BUG_BITE_FAST', 'TACKLE_FAST']",['STRUGGLE']
MEWTWO_A_FORM,Psychic,,182,278,214,,[],True,False,False,False,MEWTWO,Mewtwo,A,Armored,,,Mewtwo (Armored),"['CONFUSION_FAST', 'IRON_TAIL_FAST']","['EARTHQUAKE', 'ROCK_SLIDE', 'DYNAMIC_PUNCH', 'FUTURESIGHT', 'RETURN', 'PSYSTRIKE']"
BASCULIN_RED_STRIPED_FORM,Water,,189,129,172,,[],False,False,False,False,BASCULIN,Basculin,RED_STRIPED,Red Striped,,,Basculin (Red Striped),"['TACKLE_FAST', 'WATER_GUN_FAST']","['AQUA_JET', 'AQUA_TAIL', 'MUDDY_WATER']"
BASCULIN_BLUE_STRIPED_FORM,Water,,189,129,172,,[],False,False,False,False,BASCULIN,Basculin,BLUE_STRIPED,Blue Striped,,,Basculin (Blue Striped),"['TACKLE_FAST', 'WATER_GUN_FAST']","['AQUA_JET', 'AQUA_TAIL', 'MUDDY_WATER']"
DARMANITAN_STANDARD_FORM,Fire,,263,114,233,DARUMAKA,[],False,False,False,False,DARMANITAN,Darmanitan,STANDARD,Standard,,,Darmanitan (Standard),"['TACKLE_FAST', 'FIRE_FANG_FAST', 'INCINERATE_FAST']","['ROCK_SLIDE', 'PSYCHIC', 'FOCUS_BLAST', 'OVERHEAT', 'RETURN']"
DARMANITAN_ZEN_FORM,Fire,Psychic,243,202,233,DARUMAKA,[],False,False,False,False,DARMANITAN,Darmanitan,ZEN,Zen,,,Darmanitan (Zen),"['TACKLE_FAST', 'FIRE_FANG_FAST', 'INCINERATE_FAST']","['ROCK_SLIDE', 'PSYCHIC', 'FOCUS_BLAST', 'OVERHEAT', 'RETURN']"
TORNADUS_INCARNATE_FORM,Flying,,266,164,188,,[],True,False,False,False,TORNADUS,Tornadus,INCARNATE,Incarnate,,,Tornadus (Incarnate),"['BITE_FAST', 'AIR_SLASH_FAST']","['HYPER_BEAM', 'DARK_PULSE', 'HURRICANE', 'GRASS_KNOT']"
TORNADUS_THERIAN_FORM,Flying,,238,189,188,,[],True,False,False,False,TORNADUS,Tornadus,THERIAN,Therian,,,Tornadus (Therian),"['ASTONISH_FAST', 'GUST_FAST']","['HEAT_WAVE', 'PSYCHIC', 'HURRICANE', 'FOCUS_BLAST', 'BLEAKWIND_STORM']"
THUNDURUS_INCARNATE_FORM,Electric,Flying,266,164,188,,[],True,False,False,False,THUNDURUS,Thundurus,INCARNATE,Incarnate,,,Thundurus (Incarnate),"['THUNDER_SHOCK_FAST', 'ASTONISH_FAST']","['THUNDER_PUNCH', 'THUNDER', 'BRICK_BREAK', 'CRUNCH']"
THUNDURUS_THERIAN_FORM,Electric,Flying,295,161,188,,[],True,False,False,False,THUNDURUS,Thundurus,THERIAN,Therian,,,Thundurus (Therian),"['BITE_FAST', 'VOLT_SWITCH_FAST']","['THUNDER', 'THUNDERBOLT', 'SLUDGE_WAVE', 'FOCUS_BLAST', 'WILDBOLT_STORM']"
LANDORUS_INCARNATE_FORM,Ground,Flying,261,182,205,,[],True,False,False,False,LANDORUS,Landorus,INCARNATE,Incarnate,,,Landorus (Incarnate),"['MUD_SHOT_FAST', 'ROCK_THROW_FAST']","['ROCK_SLIDE', 'FOCUS_BLAST', 'OUTRAGE', 'EARTH_POWER']"
LANDORUS_THERIAN_FORM,Ground,Flying,289,179,205,,[],True,False,False,False,LANDORUS,Landorus,THERIAN,Therian,,,Landorus (Therian),"['MUD_SHOT_FAST', 'EXTRASENSORY_FAST']","['EARTHQUAKE', 'STONE_EDGE', 'BULLDOZE', 'SUPER_POWER', 'SANDSEAR_STORM']"
KYUREM_BLACK_FORM,Dragon,Ice,310,183,245,,[],True,False,False,False,KYUREM,Kyurem,BLACK,Black,,,Kyurem (Black),"['SHADOW_CLAW_FAST', 'DRAGON_TAIL_FAST']","['STONE_EDGE', 'BLIZZARD', 'IRON_HEAD', 'OUTRAGE', 'GLACIATE']"
KYUREM_WHITE_FORM,Dragon,Ice,310,183,245,,[],True,False,False,False,KYUREM,Kyurem,WHITE,White,,,Kyurem (White),"['DRAGON_BREATH_FAST', 'STEEL_WING_FAST']","['BLIZZARD', 'ANCIENT_POWER', 'DRAGON_PULSE', 'FOCUS_BLAST', 'GLACIATE']"
KELDEO_ORDINARY_FORM,Water,Fighting,260,192,209,,[],False,True,False,False,KELDEO,Keldeo,ORDINARY,Ordinary,,,Keldeo (Ordinary),"['LOW_KICK_FAST', 'POISON_JAB_FAST']","['AQUA_JET', 'X_SCISSOR', 'HYDRO_PUMP', 'CLOSE_COMBAT', 'SACRED_SWORD']"
KELDEO_RESOLUTE_FORM,Water,Fighting,260,192,209,,[],False,True,False,False,KELDEO,Keldeo,RESOLUTE,Resolute,,,Keldeo (Resolute),"['LOW_KICK_FAST', 'POISON_JAB_FAST']","['AQUA_JET', 'X_SCISSOR', 'HYDRO_PUMP', 'CLOSE_COMBAT', 'SACRED_SWORD']"
MELOETTA_ARIA_FORM,Normal,Psychic,250,225,225,,[],False,True,False,False,MELOETTA,Meloetta,ARIA,Aria,,,Meloetta (Aria),"['QUICK_ATTACK_FAST', 'CONFUSION_FAST']","['HYPER_BEAM', 'PSYSHOCK', 'THUNDERBOLT', 'DAZZLING_GLEAM']"
MELOETTA_PIROUETTE_FORM,Normal,Fighting,269,188,225,,[],False,True,False,False,MELOETTA,Meloetta,PIROUETTE,Pirouette,,,Meloetta (Pirouette),"['LOW_KICK_FAST', 'QUICK_ATTACK_FAST']","['HYPER_BEAM', 'ICE_PUNCH', 'FIRE_PUNCH', 'CLOSE_COMBAT']"
RATTATA_SHADOW_FORM,Normal,,103,70,102,,['RATICATE_SHADOW_FORM'],False,False,True,False,RATTATA,Rattata,,,,,Shadow Rattata,"['QUICK_ATTACK_FAST', 'TACKLE_FAST']","['DIG', 'HYPER_FANG', 'BODY_SLAM', 'FRUSTRATION']"
RATICATE_SHADOW_FORM,Normal,,161,139,146,RATTATA,[],False,False,True,False,RATICATE,Raticate,,,,,Shadow Raticate,"['BITE_FAST', 'QUICK_ATTACK_FAST']","['HYPER_BEAM', 'DIG', 'HYPER_FANG', 'FRUSTRATION']"
ZUBAT_SHADOW_FORM,Poison,Flying,83,73,120,,['GOLBAT_SHADOW_FORM'],False,False,True,False,ZUBAT,Zubat,,,,,Shadow Zubat,"['BITE_FAST', 'QUICK_ATTACK_FAST']","['POISON_FANG', 'AIR_CUTTER', 'SWIFT', 'FRUSTRATION', 'SLUDGE_BOMB']"
GOLBAT_SHADOW_FORM,Poison,Flying,161,150,181,ZUBAT,['CROBAT_SHADOW_FORM'],False,False,True,False,GOLBAT,Golbat,,,,,Shadow Golbat,"['BITE_FAST', 'WING_ATTACK_FAST']","['POISON_FANG', 'SHADOW_BALL', 'AIR_CUTTER', 'FRUSTRATION', 'OMINOUS_WIND']"
BULBASAUR_SHADOW_FORM,Grass,Poison,118,111,128,,['IVYSAUR_SHADOW_FORM'],False,False,True,False,BULBASAUR,Bulbasaur,,,,,Shadow Bulbasaur,"['VINE_WHIP_FAST', 'TACKLE_FAST']","['SEED_BOMB', 'SLUDGE_BOMB', 'POWER_WHIP', 'FRUSTRATION']"
IVYSAUR_SHADOW_FORM,Grass,Poison,151,143,155,BULBASAUR,['VENUSAUR_SHADOW_FORM'],False,False,True,False,IVYSAUR,Ivysaur,,,,,Shadow Ivysaur,"['VINE_WHIP_FAST', 'RAZOR_LEAF_FAST']","['SLUDGE_BOMB', 'SOLAR_BEAM', 'POWER_WHIP', 'FRUSTRATION']"
VENUSAUR_SHADOW_FORM,Grass,Poison,198,189,190,IVYSAUR,[],False,False,True,False,VENUSAUR,Venusaur,,,,,Shadow Venusaur,"['VINE_WHIP_FAST', 'RAZOR_LEAF_FAST']","['PETAL_BLIZZARD', 'SLUDGE_BOMB', 'SOLAR_BEAM', 'FRUSTRATION', 'FRENZY_PLANT']"
CHARMANDER_SHADOW_FORM,Fire,,116,93,118,,['CHARMELEON_SHADOW_FORM'],False,False,True,False,CHARMANDER,Charmander,,,,,Shadow Charmander,"['EMBER_FAST', 'SCRATCH_FAST']","['FLAMETHROWER', 'FLAME_CHARGE', 'FLAME_BURST', 'FRUSTRATION']"
CHARMELEON_SHADOW_FORM,Fire,,158,126,151,CHARMANDER,['CHARIZARD_SHADOW_FORM'],False,False,True,False,CHARMELEON,Charmeleon,,,,,Shadow Charmeleon,"['EMBER_FAST', 'FIRE_FANG_FAST', 'SCRATCH_FAST']","['FLAMETHROWER', 'FLAME_BURST', 'FIRE_PUNCH', 'FRUSTRATION']"
CHARIZARD_SHADOW_FORM,Fire,Flying,223,173,186,CHARMELEON,[],False,False,True,False,CHARIZARD,Charizard,,,,,Shadow Charizard,"['AIR_SLASH_FAST', 'FIRE_SPIN_FAST', 'DRAGON_BREATH_FAST', 'EMBER_FAST', 'WING_ATTACK_FAST']","['DRAGON_CLAW', 'FIRE_BLAST', 'OVERHEAT', 'FRUSTRATION', 'BLAST_BURN', 'FLAMETHROWER']"
SQUIRTLE_SHADOW_FORM,Water,,94,121,127,,['WARTORTLE_SHADOW_FORM'],False,False,True,False,SQUIRTLE,Squirtle,,,,,Shadow Squirtle,"['TACKLE_FAST', 'BUBBLE_FAST']","['AQUA_JET', 'AQUA_TAIL', 'WATER_PULSE', 'FRUSTRATION']"
WARTORTLE_SHADOW_FORM,Water,,126,155,153,SQUIRTLE,['BLASTOISE_SHADOW_FORM'],False,False,True,False,WARTORTLE,Wartortle,,,,,Shadow Wartortle,"['BITE_FAST', 'WATER_GUN_FAST']","['ICE_BEAM', 'AQUA_JET', 'HYDRO_PUMP', 'FRUSTRATION']"
BLASTOISE_SHADOW_FORM,Water,,171,207,188,WARTORTLE,[],False,False,True,False,BLASTOISE,Blastoise,,,,,Shadow Blastoise,"['BITE_FAST', 'WATER_GUN_FAST']","['FLASH_CANNON', 'ICE_BEAM', 'HYDRO_PUMP', 'SKULL_BASH', 'FRUSTRATION', 'HYDRO_CANNON']"
DRATINI_SHADOW_FORM,Dragon,,119,91,121,,['DRAGONAIR_SHADOW_FORM'],False,False,True,False,DRATINI,Dratini,,,,,Shadow Dratini,"['DRAGON_BREATH_FAST', 'IRON_TAIL_FAST']","['WRAP', 'AQUA_TAIL', 'TWISTER', 'FRUSTRATION']"
DRAGONAIR_SHADOW_FORM,Dragon,,163,135,156,DRATINI,['DRAGONITE_SHADOW_FORM'],False,False,True,False,DRAGONAIR,Dragonair,,,,,Shadow Dragonair,"['DRAGON_BREATH_FAST', 'IRON_TAIL_FAST']","['WRAP', 'AQUA_TAIL', 'DRAGON_PULSE', 'BODY_SLAM', 'FRUSTRATION']"
DRAGONITE_SHADOW_FORM,Dragon,Flying,263,198,209,DRAGONAIR,[],False,False,True,False,DRAGONITE,Dragonite,,,,,Shadow Dragonite,"['DRAGON_BREATH_FAST', 'STEEL_WING_FAST', 'DRAGON_TAIL_FAST']","['HYPER_BEAM', 'DRAGON_CLAW', 'HURRICANE', 'OUTRAGE', 'SUPER_POWER', 'FRUSTRATION', 'DRACO_METEOR', 'DRAGON_PULSE']"
SNORLAX_SHADOW_FORM,Normal,,190,169,330,MUNCHLAX,[],False,False,True,False,SNORLAX,Snorlax,,,,,Shadow Snorlax,"['LICK_FAST', 'ZEN_HEADBUTT_FAST', 'YAWN_FAST']","['HYPER_BEAM', 'EARTHQUAKE', 'BODY_SLAM', 'HEAVY_SLAM', 'OUTRAGE', 'SKULL_BASH', 'SUPER_POWER', 'FRUSTRATION']"
CROBAT_SHADOW_FORM,Poison,Flying,194,178,198,GOLBAT,[],False,False,True,False,CROBAT,Crobat,,,,,Shadow Crobat,"['BITE_FAST', 'AIR_SLASH_FAST']","['POISON_FANG', 'SHADOW_BALL', 'CROSS_POISON', 'SLUDGE_BOMB', 'AIR_CUTTER', 'FRUSTRATION']"
MUDKIP_SHADOW_FORM,Water,,126,93,137,,['MARSHTOMP_SHADOW_FORM'],False,False,True,False,MUDKIP,Mudkip,,,,,Shadow Mudkip,"['TACKLE_FAST', 'WATER_GUN_FAST']","['SLUDGE', 'DIG', 'STOMP', 'FRUSTRATION']"
