Attacker,Fast Move,Charged Move,Level,"Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3"
Mr. Rime,Zen Headbutt,Psychic,40,1.8726595479105972,1.8812265729864202,1.8827524786458885,1.8791593142003498,1.9362994186565226,1.9062438587623414,2.000921163503041,1.9607449029645057,1.8154592208723255,1.8534777843366168,1.8482373603131466,1.8871464256825874,2.0848829058827327,1.9967317213359308,2.041117635546925,1.9096942377597532,1.8917544006755567,1.8927320307466493,1.8749592422857955,1.8692521460187377,1.8963752597306094,1.899410816780898,1.9174354983712825,1.8526466357545883,1.9501373413196001,1.9008304374660459,1.9870208382833832,1.902639182581814,1.8806846228307696,1.9041684650097055,1.8706812558386976,1.8558883200510556,1.8942832524898112,1.8633026191543125,2.028463513317795,1.9354666373178206,1.9010354195939392,1.8965699949872181,1.92504503823726,1.8935939569811486,1.9416299900539802,1.895038081533814,1.9808506680663767,1.9051921515602617,1.9869130568116729,1.9225877772531246,1.928101959630666,1.888758524514323,1.9492774101823303,1.8665157446254188,1.8740134586853847,1.8690302646288919,1.8862211660859458,1.9244375898487265,1.8925050344850094,1.8732379437624287,1.9153786225630003,1.8708552083967518,1.9197112195444384,1.8634656551667286,1.9230842239239105,1.9177977431151458,1.8899968967613692,1.8780753616294836,1.860424425399978,1.8779197365752958,1.8442659610286214,1.8863325228808052
Mr. Rime,Ice Shard,Psychic,40,2.1013022955929044,2.1291443987179184,2.112120202355363,2.1258577765682345,2.3323783060074965,2.353481129349371,2.2468032863389102,2.2164348719502267,1.8276142280742815,1.8724276054508773,2.0571440865328237,2.13700904033332,2.5360971649876483,2.4786802657680687,2.3574637078578733,2.183739553301743,2.141239466219259,2.181454767579588,1.8903473902024537,1.883259067999819,1.9057017138797399,1.9153845820732578,2.199405112692194,2.1391277004706435,2.397773071199454,2.3530719762886916,2.4143450839107294,2.3833191375921166,2.1610793730223015,2.2089077883339154,2.114408222822526,2.1626216424446016,1.8976436557091831,1.876318230533823,2.2687022599133657,2.204239083699766,2.1385701288549104,2.1548419782985833,2.176728144495702,2.164404846820105,2.184712725652369,2.1438590254163308,2.242817368868725,2.190538045909069,2.2214736578440886,2.1848434141456012,2.2217049027426197,2.185971104018212,2.3712335088551613,2.312474975890874,1.8806516684571177,1.8827030770473772,2.1602011269032424,2.174197461700147,2.3590563247803686,2.3741921145253775,2.1846407101783054,2.1515021511899466,2.189079729184224,2.1351730578596757,2.366556004437584,2.4616835120225655,1.901571113313041,1.896828915115556,1.8884551278856645,1.8943405891361615,2.099389721681212,2.16347619824216
Mr. Rime,Confusion,Psybeam,40,2.2201888747810505,2.2169549010391165,2.233865818309158,2.2210345950424966,2.211876072710223,2.1733831285099683,2.3005399271293094,2.2581800925677293,2.126438003884708,2.1799551831729835,2.163569241727211,2.236288993598289,2.3516143245442556,2.3224928031644514,2.2252654399731235,2.2536729654262992,2.2308593595583925,2.2218386779016503,2.1696731821834314,2.169907676161691,2.1956656758298125,2.193021646397523,2.213571513081591,2.1523453901752316,2.2868630290497127,2.2388563740259686,2.2694164745337035,2.191538929806774,2.121941898123062,2.1603092154085632,2.219660663579683,2.2192092370758023,2.161386709055545,2.1147723695938456,2.32056262348916,2.2206357674357586,2.250329162119211,2.2235087568895984,2.225891952560378,2.1966364663402964,2.2417522389244486,2.189994181833301,2.2445428004390915,2.156866273671407,2.3363373527731546,2.2542966476045865,2.238509830689384,2.1875660077814794,2.237798202294313,2.1493759932602496,2.1768894379799852,2.1690183750753333,2.167411470594093,2.189857090504934,2.212422679356499,2.189227324025196,2.215637273155134,2.160303416564656,2.229890063714416,2.1528588893685314,2.2165922819469985,2.234462720300243,2.145341439847605,2.1439941595134258,2.162424730160664,2.191517603406956,2.1419126815992575,2.17076831681339
Mr. Rime,Zen Headbutt,Psybeam,40,2.3153467501480423,2.2862214783750865,2.3313044321214464,2.28355477417721,2.3847324402658807,2.325628669558097,2.47544220308196,2.402638793349375,2.2218348160763153,2.2508961454792993,2.2961999495391296,2.3442243953844013,2.5461263200635713,2.4582948277291656,2.4375922336467877,2.3676523349193146,2.351761876349442,2.3161701982655316,2.2965142590492156,2.2830576349002,2.317147534952079,2.3037258981614985,2.3332322744350495,2.2615647340148137,2.4110773272093864,2.345658647412163,2.427609547937891,2.32692673692089,2.2961062604959794,2.3198357383634547,2.3103934209675194,2.308224101657448,2.3196020239722372,2.2606970945242995,2.4658582915490825,2.3608438112293415,2.3763762729884768,2.3031893676631503,2.366426964640249,2.3165868462441574,2.3864922043885475,2.311700271868681,2.4041843983762763,2.314187757365696,2.4706542745072846,2.3741700319944954,2.3634968529841496,2.2986812755236192,2.3961155896246558,2.272671367305909,2.312132888048368,2.2921456860243015,2.314245142387089,2.3239419287636878,2.331748427369682,2.290791761081738,2.3550023840801426,2.2716652464970823,2.363451909661976,2.2691147886360614,2.353999327136957,2.354458199499261,2.3156816808419203,2.3066098429496686,2.2861871013218535,2.3032514813468774,2.2637413126332135,2.299396477569367
Mr. Rime,Ice Shard,Psybeam,40,2.6719388633095784,2.6991558651892773,2.6771436887273308,2.686684330009074,3.00597939612988,3.033244462104679,2.8357728356555687,2.843617592528137,,,2.636849428726657,2.733848388320633,3.2506611026043672,3.1850339203494813,2.9046190587206153,2.77880325944117,2.740992486711457,2.780039414574306,2.3350765319855085,2.3331017848954465,2.3610030810454097,2.351605154356914,2.7743935974297993,2.7279977026371363,3.0692238335032846,3.059560634833727,3.1392124250651543,3.092805793786227,2.7289457609157863,2.7732372492980084,2.7057734187057463,2.758180873169962,,,2.8730481664904013,2.7879512210038144,2.730723077397143,2.763131345604528,2.7848522260434594,2.7461258666902952,2.722354794994616,2.702732680065697,2.839422046586688,2.758877438995773,2.8362814128810747,2.7822657010945013,2.831354000279494,2.780474011256186,3.0809055984422606,3.0141594113553416,,,2.7012703059305507,2.7345019409430984,3.040609601231152,3.0640558750639757,2.797852981107681,2.7323247843215204,2.7619872925268347,2.698577841008819,3.0606963741151474,3.164253536229717,,,2.3234081022453648,2.348737020289177,2.667384855822555,2.7414779015781616
Starmie,Hidden Power Psychic,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power Flying,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Quick Attack,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Tackle,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Water Gun,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power Water,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power Steel,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power Poison,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power Ice,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Alakazam,Counter,Future Sight,40,,,,,,,1.6898694423697356,1.466076905247553,,,,,,1.9429939067706778,,,1.620567656924172,1.4251189978121945,,,,,,,1.8115496908987216,1.7555240631990248,1.8349205243162652,1.7221696673158,,,,,,,,,,,1.8084179301517564,1.7212724010367055,1.7676295553572337,1.7026349073006366,1.736446863216327,1.6472169697770331,1.90080235394706,1.7515145005687471,,,1.7735846477604407,1.6803692131818981,,,,,1.8110265978211193,1.6880169584076956,,,,,,,,,,,,
Alakazam,Counter,Future Sight,40,,,,,,2.069726381082771,1.8806003270848393,1.7011489916435372,,,,,,2.202360650153619,,,1.8790675958402658,1.639771425758806,,,,,,,2.2090806176884192,2.074900924802675,2.126389073100942,2.059448597942484,,,,,,,,,,,,,2.0588955545171537,,2.067364126163671,,,,,,2.0765566208105644,1.9994901967886052,,,,,2.0496541796149006,,2.0814401108581846,1.9878168700745766,,,,,,,,,,
Rapidash (Galarian),Psycho Cut,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapidash (Galarian),Low Kick,Psychic,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deoxys,Zen Headbutt,Psycho Boost,40,2.2407974556303722,1.8541240461627595,2.2371738401428445,1.8555494178500929,2.2908721544844894,1.928781796339556,,1.9415343927819777,2.168352859919498,1.9565275781097662,2.9663435181124673,2.3848968906659604,2.4570792372465684,2.141676333154235,,2.259145540959226,2.25650061444726,1.8630077245245609,1.9938471151684771,1.8118152287595597,2.000633036961841,1.864605366355633,1.993515593449832,1.7686123194107053,2.033242954652134,1.9366108743696344,1.9686814622132194,1.7692006370105073,1.887521315086419,1.7483647946072558,,1.9804932106257758,1.9969017898869779,1.763533098066056,2.0312132268069867,1.8454852106557784,,,1.9211243758639753,1.7356808364530492,1.933633019445351,1.8017120318940139,1.914458937256796,1.7177048239754031,2.007288763252435,1.8690343863272982,1.8440705133093358,1.6948371314364452,1.8896011114788125,1.6916851704941729,1.9611715345554077,1.8254392989739823,1.8996887046493318,1.7578705829328187,1.964330745989784,1.7786026846927594,1.984313133043186,1.7704640982653077,2.041305484538808,1.8409355120379567,2.0286180590195717,1.8965257019268167,1.9805335622882831,1.8205412206570306,2.000761491538994,1.8729798024788444,1.999728458094246,1.7232237108350856
Deoxys,Charge Beam,Psycho Boost,40,3.0243003679742815,2.384005797098114,3.0775936041966516,2.3713648909679095,2.741431918633674,2.253568766094263,,2.597769165163862,3.1024632427243195,2.810690966972082,5.471832859720568,3.292624790834665,3.239484636386365,2.814827293333767,,3.1495248215041687,3.0266018655721076,2.465288860366014,2.695164515020965,2.4735517257011543,2.6367806672553105,2.526759303505628,2.5307801066851474,2.244503963343601,2.687243109845445,2.4971806237528456,2.482765602171049,2.181578913014651,2.453048884629894,2.264769616669006,,2.520991664302017,2.658296400226728,2.367673923083485,2.5248118131966253,2.281891368964949,,,2.4099930596738055,2.1785885740867905,2.450867174787298,2.2842900227084066,2.3911558928409993,2.14563206794422,2.5487717358645607,2.3690307634575403,2.26941089069818,2.1015961685033133,2.368705447782129,2.1127750445393003,2.974682176684554,2.61924513548855,2.333789373776012,2.2189387424999447,2.304094557659714,2.042531428464128,2.479074016692879,2.2091451381230227,2.550497628709494,2.3411390688393223,2.634997009932413,2.543191044884335,2.6739291759734733,2.508478090415331,2.8213956767871413,2.542393600330208,2.5046381080438858,2.187259480180509
Deoxys,Splash,Psycho Boost,40,4.449955092343737,3.227972206608208,4.448903433372004,3.2393703598760024,4.578727990354512,3.529993604585151,,3.8561018550498622,4.1870371047758645,3.42115883003526,,,,4.0386482027287895,,5.24436213794342,4.36053100913487,3.2769006993783654,3.2209096560976143,2.9216226256589906,3.2553180207923886,3.109655789888396,3.354017526805479,2.9605450802779107,3.390225011258656,3.320837407209909,3.277022412829154,2.8961241618538947,3.2054952645461214,2.938548180821708,,3.3320703156571803,3.226621265801273,2.8587035818609516,3.3440866767952917,3.03784483921703,,,3.0361262636214774,2.836885984538023,3.1403625942601696,2.900909035072625,3.074092932752062,2.7867513842648455,3.1675879541776037,3.0210900481850356,2.910148864870202,2.7314369776706813,3.068498665018563,2.7939964356385625,3.341692015526415,3.102473299287104,3.0318375328279066,2.890661960584203,3.2263908453965446,2.9180317626358243,3.1971853769838288,2.8808277587365696,3.345179753026966,3.0939134483174993,3.2588865480160942,3.1047009144675894,3.149436281728502,2.9969259043824703,3.277090835706714,3.119130494155095,3.2561313193167694,2.8238669209234963
Mesprit,Confusion,Future Sight,40,1.9243357547491455,,1.9295853491306116,,1.8988005665317167,,1.9370958170314878,,1.8548891889299315,,1.8317584082529288,,1.868469806552152,,1.787765627704047,,1.9150295722102135,,1.8522540484563323,1.8608607182989596,1.8797979061238297,1.9038647848135153,1.9233523338675742,1.8712981884286075,1.8505265623348692,1.8667699855018363,1.8933832442910006,1.913640777054796,1.8528309214311875,1.8793625249497867,1.8876424444226383,1.9032934911648391,1.8899767158221534,1.8317812818373207,1.9178578338004795,1.9023429786153352,1.9738925339621125,1.9227297812831532,1.8987026612190263,1.9028048645415676,1.8765325977539753,1.870181325603187,1.9129596066123604,1.8719464144593188,1.8917596152846952,1.8894037437564613,1.9085905799766125,1.9058237285202206,1.8603403835844394,1.853171805356221,1.8561404263878776,1.8734434857689057,1.913341802835346,1.9452419965808594,1.885147781626597,1.9011504013603473,1.9092906852683176,1.8803587538475126,1.909299023391854,1.8764008966623849,1.8644494866834374,1.9396758054696412,1.8132511045526845,1.8525899034253293,1.8434416054120248,1.8794506959706812,1.8493545450694953,1.8848210520107287
Mesprit,Extrasensory,Future Sight,40,1.9431190054947327,,1.9512414696335623,,1.9913695017866235,,2.023024518744285,,1.8740600203655287,,1.9497471301549445,,1.9658347056237955,,1.8323486605716306,,1.9125712722739925,,1.9025879065859597,1.9155232667064905,1.9096707784612097,1.9580295573022026,1.9549641530373456,1.9064862420573885,1.8910104036644664,1.8969452046545752,1.924736114053935,1.9382925557899502,1.925400731405682,1.9311586752444807,1.9187377368096585,1.8958954454913441,1.9688891467960163,1.9144578818296722,1.9477943492971386,1.9798098106065734,2.001424483370537,1.935867943556789,1.9501486123883465,1.9283852646035928,1.9440766229126045,1.9305622506961442,1.9633869266041968,1.9306929107037512,1.9415276750413657,1.9512611643504236,1.929441897104958,1.9264800753518805,1.9272524433038172,1.8976739125174646,1.9205283601256802,1.922512790196494,1.943896470610114,1.974909752614752,1.9098821547782057,1.9119049463331923,1.9489242442342578,1.9084169893832599,1.964140870472535,1.9085313633354049,1.9531220346745681,2.0029949494582486,1.9206577763503823,1.9468629826775317,1.8836166930922484,1.925101936087955,1.900906228485733,1.924415797322202
Mesprit,Confusion,Return,40,2.33402248338076,,2.343343325303714,,2.317588305875482,,2.673151361841828,,2.236597180657258,,2.2598319824803665,,2.270434669750422,,,,2.2879615403209024,,2.3057383463844667,2.3376152744139844,2.3491984228592306,2.390363405313475,2.3958620933861785,2.3580279373512707,2.270170131857188,2.292142632362507,2.3220332185794006,2.343152595095243,,2.3305379194491294,2.7843944673677576,2.7899195225867537,2.3351657404461816,2.3006977613001345,2.3608400933065514,,2.9486767901164965,2.8279650426919947,2.342992772278274,2.3379093104135746,2.3557644418465107,2.336718756457411,2.3494360583891924,2.3092644953257637,2.340435337870875,2.355900138437012,2.3815543624916247,2.373343007485264,2.332891357215094,2.315530142837729,2.2901353774044817,2.3300415968909243,,2.392110522132047,2.3518503000403115,2.3573888898610798,2.3597923907234915,2.315865528188782,2.395259071455045,,,,,2.273756923810271,2.3015100420286725,2.361042778399858,2.2601366072947675,2.3125214737942428
Mesprit,Extrasensory,Return,40,2.437831523347487,,2.444833616554986,,2.5432718845941875,,3.0257229577920444,,2.3446477796189553,,2.4406240786788196,,2.4666017529434434,,,,2.4147705802792285,,2.4548971501469365,2.47540458124903,2.498648915410778,2.5429839931479212,2.536272978182688,2.470874766975498,2.4175028539383403,2.4363461413208447,2.5100201670454,2.5242764637969666,,2.518783949347948,3.148505667414577,3.1022431578803733,2.5371479524534397,2.4917476684908215,2.555232946470921,,3.3523538286716397,3.1818419413873618,2.504104481415666,2.484711428128392,2.5454847803446974,2.518586745880608,2.5582634832086626,2.5066782711821345,2.5139709149449576,2.512463214313312,2.516364505018743,2.49047071627554,2.509712305354278,2.484296919738561,2.450348808508433,2.4748690303952596,,2.549792456588285,2.479469778339566,2.469687195856718,2.51821420780173,2.4671141905382297,2.563186216534587,,,,,2.4768773390709358,2.4383145708627048,2.4955519687390164,2.413051671571052,2.459975689977214
Mesprit,Confusion,Blizzard,40,2.456288696390109,,2.4663158228263344,,2.7623640121505764,,2.4700657759475373,,1.976216334267446,,2.3584876603444314,,2.7100915165233572,,,,2.435410554417714,,1.982438025452136,2.002806062169452,2.024557502682877,2.061589009464816,2.465142970518961,2.414279700871633,2.679557470558496,2.6974331434433414,2.732499417208724,2.745979864568277,,2.4150094082947158,2.420376554474197,2.441400994867514,2.0223840790936682,1.9791964958968773,2.453847405886082,,2.5591377276362994,2.4647218025059145,2.4220169106037166,2.4141123097711716,2.407805507808855,2.388107045517838,2.4311151523588532,2.380556363034151,2.4195337154700503,2.4265638876594515,2.4325863993197254,2.427430480900761,2.7019370972410837,2.6810136957491393,1.9839626701989643,2.018516569946749,,2.449238816936361,2.752236495294728,2.7356063650079703,2.4377680805080937,2.3940158441354056,2.4748196450028206,,,,,1.993402492925088,1.9876831768614858,2.0315836531928992,2.34922065857796,2.3914910301274444
Mesprit,Extrasensory,Blizzard,40,2.5813830312571038,,2.589448983411539,,3.1410783222989824,,2.7260606814825903,,2.036951392379986,,2.6002385964088766,,3.0683598514787755,,,,2.5758428700967877,,2.0757678180240777,2.080583469968977,2.088279406533449,2.138822449053769,2.6089473097002776,2.538187952142771,2.9523104285144384,2.94495192691723,3.0722136334131473,3.0499863959070463,,2.6046696325622154,2.573461873056426,2.5381332641024414,2.129860585078438,2.0683437876593525,2.6350909289029185,,2.709666810334547,2.5778652335587298,2.5996110761283924,2.5622194360144426,2.61541277355138,2.5753971551590285,2.6464738637191285,2.5855341371218965,2.6150781649214188,2.594947498109057,2.5685496794464444,2.5324552931035056,3.015486244610784,2.9358672125466985,2.0848815535549745,2.0814279186181506,,2.609034095729925,2.9841153630420627,2.9320117688735956,2.627421064741089,2.556330519223786,2.645539872854448,,,,,2.113213310299566,2.0498656981593566,2.1071022777887,2.5043629766879567,2.5348235213860333
